spawn qemu-system-riscv64 -semihosting -M virt,aclint=on -cpu rv64 -smp 8 -bios none -kernel nuttx -nographic
ABC[    0.000000] mm_initialize: Heap: name=Kmem, start=0x80206c00 size=2069504
[    0.282000] mm_malloc: Allocated 0xc0205840, size 32
[    0.282000] mm_malloc: Allocated 0xc0205b30, size 112
[    0.283000] mm_free: Freeing 0xc0200fa0
[    0.283000] mm_malloc: Allocated 0xc0200fa0, size 80
[    0.283000] mm_free: Freeing 0xc0201330
[    0.284000] mm_malloc: Allocated 0xc0205ba0, size 128
[    0.284000] mm_free: Freeing 0xc0205b30
[    0.285000] mm_malloc: Allocated 0xc0205c20, size 48
[    0.285000] mm_malloc: Allocated 0xc0205e10, size 160
[    0.286000] mm_free: Freeing 0xc0205ba0
[    0.286000] mm_malloc: Allocated 0xc0201330, size 48
[    0.286000] mm_malloc: Allocated 0xc0205b30, size 48
[    0.288000] mm_malloc: Allocated 0xc0205b60, size 160
[    0.288000] mm_free: Freeing 0xc0200fa0
[    0.289000] mm_malloc: Allocated 0xc0205eb0, size 208
[    0.289000] mm_free: Freeing 0xc0205e10
[    0.290000] mm_malloc: Allocated 0xc0200fa0, size 112
[    0.291000] mm_malloc: Allocated 0xc0205e10, size 80
[    0.291000] mm_malloc: Allocated 0xc0205e60, size 48
[    0.292000] mm_malloc: Allocated 0xc0205f80, size 48
[    0.292000] mm_free: Freeing 0xc0200fa0
[    0.292000] mm_malloc: Allocated 0xc0200fa0, size 112
[    0.293000] mm_malloc: Allocated 0xc0205fb0, size 80
[    0.293000] mm_malloc: Allocated 0xc0206000, size 48
[    0.294000] mm_malloc: Allocated 0xc0206030, size 48
[    0.294000] mm_free: Freeing 0xc0200fa0
[    0.295000] mm_malloc: Allocated 0xc0200fa0, size 48
[    0.295000] mm_malloc: Allocated 0xc0200fd0, size 48
[    0.296000] mm_malloc: Allocated 0xc0206060, size 224
[    0.296000] mm_free: Freeing 0xc0205b60
[    0.297000] mm_malloc: Allocated 0xc0206140, size 240
[    0.297000] mm_free: Freeing 0xc0205eb0
[    0.297000] mm_malloc: Allocated 0xc0205b60, size 48
[    0.298000] mm_malloc: Allocated 0xc0205b90, size 48
[    0.298000] mm_malloc: Allocated 0xc0205bc0, size 32
[    0.299000] mm_malloc: Allocated 0xc0205e90, size 112
[    0.299000] mm_free: Freeing 0xc0205310
[    0.300000] mm_malloc: Allocated 0xc0206230, size 160
[    0.300000] mm_free: Freeing 0xc0205470
[    0.300000] mm_malloc: Allocated 0xc0205be0, size 32
[    0.301000] mm_malloc: Allocated 0xc02062d0, size 208
[    0.302000] mm_free: Freeing 0xc0206230
[    0.302000] mm_malloc: Allocated 0xc0205470, size 112
[    0.303000] mm_malloc: Allocated 0xc0205f30, size 80
[    0.303000] mm_malloc: Allocated 0xc0205310, size 48
[    0.303000] mm_malloc: Allocated 0xc0206230, size 48
[    0.304000] mm_free: Freeing 0xc0205470
[    0.304000] mm_malloc: Allocated 0xc02063a0, size 224
[    0.305000] mm_free: Freeing 0xc0205e90
[    0.305000] mm_malloc: Allocated 0xc0206480, size 240
[    0.305000] mm_free: Freeing 0xc02062d0
[    0.306000] mm_malloc: Allocated 0xc0205470, size 112
[    0.307000] mm_malloc: Allocated 0xc0205e90, size 80
[    0.307000] mm_malloc: Allocated 0xc0205ee0, size 48
[    0.308000] mm_malloc: Allocated 0xc0206260, size 48
[    0.308000] mm_free: Freeing 0xc0205470
[    0.309000] mm_malloc: Allocated 0xc0205470, size 112
[    0.309000] mm_malloc: Allocated 0xc0206290, size 80
[    0.310000] mm_malloc: Allocated 0xc02062e0, size 48
[    0.311000] mm_free: Freeing 0xc0205470
[    0.311000] mm_malloc: Allocated 0xc0205470, size 112
[    0.312000] mm_malloc: Allocated 0xc0206320, size 112
[    0.312000] mm_free: Freeing 0xc0205470
[    0.313000] mm_malloc: Allocated 0xc0205470, size 112
[    0.313000] mm_malloc: Allocated 0xc0206570, size 80
[    0.313000] mm_malloc: Allocated 0xc02065c0, size 48
[    0.314000] mm_free: Freeing 0xc0205470
[    0.314000] mm_malloc: Allocated 0xc0205470, size 64
[    0.315000] mm_free: Freeing 0xc0204b00
[    0.315000] mm_malloc: Allocated 0xc02065f0, size 112
[    0.316000] mm_free: Freeing 0xc0204a40
[    0.316000] mm_malloc: Allocated 0xc02054b0, size 64
[    0.317000] mm_free: Freeing 0xc02065c0
[    0.317000] mm_malloc: Allocated 0xc0204a40, size 80
[    0.318000] mm_free: Freeing 0xc0204bf0
[    0.318000] mm_malloc: Allocated 0xc0206660, size 128
[    0.318000] mm_free: Freeing 0xc0204c30
[    0.319000] mm_malloc: Allocated 0xc0204bf0, size 112
[    0.319000] mm_malloc: Allocated 0xc02066e0, size 80
[    0.320000] mm_malloc: Allocated 0xc02065c0, size 48
[    0.320000] mm_malloc: Allocated 0xc0206730, size 80
[    0.321000] mm_free: Freeing 0xc0205470
[    0.321000] mm_malloc: Allocated 0xc0206780, size 128
[    0.322000] mm_free: Freeing 0xc02065f0
[    0.322000] mm_malloc: Allocated 0xc0206800, size 112
[    0.323000] mm_free: Freeing 0xc0204bf0
[    0.323000] mm_malloc: Allocated 0xc0204bf0, size 112
[    0.324000] mm_malloc: Allocated 0xc0204c60, size 64
[    0.324000] mm_free: Freeing 0xc0204cf0
[    0.325000] mm_malloc: Allocated 0xc0206870, size 112
[    0.325000] mm_free: Freeing 0xc0204bf0
[    0.326000] mm_malloc: Allocated 0xc0204bf0, size 112
[    0.326000] mm_malloc: Allocated 0xc0206600, size 80
[    0.326000] mm_malloc: Allocated 0xc0204cf0, size 48
[    0.327000] mm_malloc: Allocated 0xc02068e0, size 112
[    0.328000] mm_free: Freeing 0xc0206730
[    0.328000] mm_malloc: Allocated 0xc0206950, size 160
[    0.329000] mm_free: Freeing 0xc0206780
[    0.329000] mm_malloc: Allocated 0xc0205470, size 64
[    0.329000] mm_free: Freeing 0xc0204cf0
[    0.330000] mm_free: Freeing 0xc0204bf0
[    0.330000] mm_malloc: Allocated 0xc0204bf0, size 64
[    0.331000] mm_free: Freeing 0xc0204de0
[    0.331000] mm_malloc: Allocated 0xc0206730, size 112
[    0.331000] mm_malloc: Allocated 0xc02067a0, size 80
[    0.332000] mm_malloc: Allocated 0xc0204de0, size 48
[    0.332000] mm_malloc: Allocated 0xc02069f0, size 64
[    0.333000] mm_free: Freeing 0xc0204de0
[    0.333000] mm_free: Freeing 0xc0206730
[    0.334000] mm_malloc: Allocated 0xc0206730, size 64
[    0.334000] mm_free: Freeing 0xc0204e60
[    0.335000] mm_malloc: Allocated 0xc0206a30, size 112
[    0.335000] mm_malloc: Allocated 0xc0206aa0, size 80
[    0.336000] mm_malloc: Allocated 0xc0204e60, size 48
[    0.336000] mm_malloc: Allocated 0xc0206af0, size 160
[    0.337000] mm_free: Freeing 0xc02068e0
[    0.337000] mm_malloc: Allocated 0xc0206b90, size 208
[    0.338000] mm_free: Freeing 0xc0206950
[    0.338000] mm_malloc: Allocated 0xc02068e0, size 64
[    0.338000] mm_free: Freeing 0xc0204e60
[    0.339000] mm_free: Freeing 0xc0206a30
[    0.339000] mm_malloc: Allocated 0xc0206a30, size 64
[    0.340000] mm_free: Freeing 0xc0204ee0
[    0.340000] mm_malloc: Allocated 0xc0206920, size 112
[    0.340000] mm_malloc: Allocated 0xc0206990, size 80
[    0.341000] mm_malloc: Allocated 0xc0204ee0, size 48
[    0.341000] mm_malloc: Allocated 0xc0206c60, size 64
[    0.341000] mm_free: Freeing 0xc0204ee0
[    0.342000] mm_free: Freeing 0xc0206920
[    0.342000] mm_malloc: Allocated 0xc0206920, size 64
[    0.343000] mm_free: Freeing 0xc0204f60
[    0.343000] mm_malloc: Allocated 0xc0206ca0, size 112
[    0.343000] mm_malloc: Allocated 0xc0206d10, size 80
[    0.344000] mm_malloc: Allocated 0xc0204f60, size 48
[    0.344000] mm_malloc: Allocated 0xc0206d60, size 64
[    0.345000] mm_free: Freeing 0xc0204f60
[    0.345000] mm_free: Freeing 0xc0206ca0
[    0.345000] mm_malloc: Allocated 0xc0206ca0, size 64
[    0.346000] mm_free: Freeing 0xc0204fe0
[    0.346000] mm_malloc: Allocated 0xc0206da0, size 112
[    0.346000] mm_malloc: Allocated 0xc0206e10, size 80
[    0.347000] mm_malloc: Allocated 0xc0204fe0, size 48
[    0.347000] mm_malloc: Allocated 0xc0206e60, size 224
[    0.348000] mm_free: Freeing 0xc0206af0
[    0.348000] mm_malloc: Allocated 0xc0206f40, size 240
[    0.348000] mm_free: Freeing 0xc0206b90
[    0.349000] mm_malloc: Allocated 0xc0206af0, size 64
[    0.349000] mm_free: Freeing 0xc0204fe0
[    0.351000] mm_free: Freeing 0xc0206da0
[    0.351000] mm_malloc: Allocated 0xc0206da0, size 64
[    0.351000] mm_free: Freeing 0xc0205060
[    0.352000] mm_malloc: Allocated 0xc0206b30, size 112
[    0.352000] mm_malloc: Allocated 0xc0206ba0, size 80
[    0.353000] mm_malloc: Allocated 0xc0205060, size 48
[    0.353000] mm_malloc: Allocated 0xc0206bf0, size 64
[    0.354000] mm_free: Freeing 0xc0205060
[    0.354000] mm_free: Freeing 0xc0206b30
[    0.354000] mm_malloc: Allocated 0xc0206b30, size 64
[    0.355000] mm_free: Freeing 0xc02050e0
[    0.355000] mm_free: Freeing 0xc0204b30
[    0.355000] mm_malloc: Allocated 0xc0204b00, size 112
[    0.356000] mm_malloc: Allocated 0xc0207030, size 80
[    0.356000] mm_malloc: Allocated 0xc0204b70, size 48
[    0.357000] mm_malloc: Allocated 0xc0204a90, size 32
[    0.357000] mm_malloc: Allocated 0xc0207080, size 64
[    0.357000] mm_free: Freeing 0xc0205190
[    0.358000] mm_malloc: Allocated 0xc02070c0, size 112
[    0.358000] mm_free: Freeing 0xc0204d20
[    0.359000] mm_malloc: Allocated 0xc0204cf0, size 80
[    0.359000] mm_free: Freeing 0xc0207080
[    0.361000] mm_malloc: Allocated 0xc0207130, size 128
[    0.361000] mm_free: Freeing 0xc02070c0
[    0.361000] mm_malloc: Allocated 0xc0205f10, size 32
[    0.362000] mm_malloc: Allocated 0xc0207080, size 160
[    0.362000] mm_free: Freeing 0xc0207130
[    0.362000] mm_malloc: Allocated 0xc0205340, size 32
[    0.363000] mm_malloc: Allocated 0xc0205c00, size 32
[    0.363000] mm_malloc: Allocated 0xc0207130, size 208
[    0.364000] mm_free: Freeing 0xc0207080
[    0.364000] mm_malloc: Allocated 0xc0205190, size 32
[    0.364000] mm_malloc: Allocated 0xc02050e0, size 32
[    0.365000] mm_malloc: Allocated 0xc0206b70, size 32
[    0.365000] mm_malloc: Allocated 0xc0207200, size 224
[    0.366000] mm_free: Freeing 0xc0204cf0
[    0.366000] mm_malloc: Allocated 0xc02072e0, size 240
[    0.367000] mm_free: Freeing 0xc0207130
[    0.367000] mm_malloc: Allocated 0xc0205060, size 48
[    0.368000] mm_malloc: Allocated 0xc0206c30, size 32
[    0.368000] mm_malloc: Allocated 0xc0206de0, size 32
[    0.369000] mm_malloc: Allocated 0xc0204fe0, size 48
[    0.369000] mm_malloc: Allocated 0xc02073d0, size 352
[    0.370000] mm_free: Freeing 0xc02072e0
[    0.370000] mm_malloc: Allocated 0xc0206ce0, size 48
[    0.371000] mm_malloc: Allocated 0xc0204f60, size 48
[    0.371000] mm_malloc: Allocated 0xc0206960, size 32
[    0.371000] mm_malloc: Allocated 0xc0204ee0, size 48
[    0.372000] mm_malloc: Allocated 0xc0206a70, size 48
[    0.373000] mm_malloc: Allocated 0xc0207530, size 432
[    0.373000] mm_free: Freeing 0xc02073d0
[    0.373000] mm_malloc: Allocated 0xc0204e60, size 32
[    0.374000] mm_malloc: Allocated 0xc0206770, size 32
[    0.374000] mm_malloc: Allocated 0xc0204de0, size 32
[    0.375000] mm_malloc: Allocated 0xc0204c30, size 32
[    0.375000] mm_malloc: Allocated 0xc0204cf0, size 32
[    0.376000] mm_malloc: Allocated 0xc0204d10, size 48
[    0.376000] mm_malloc: Allocated 0xc0204d40, size 32
[    0.377000] mm_malloc: Allocated 0xc02076e0, size 672
[    0.377000] mm_free: Freeing 0xc0207530
[    0.377000] mm_malloc: Allocated 0xc0204d60, size 48
[    0.378000] mm_malloc: Allocated 0xc0207080, size 32
[    0.378000] mm_malloc: Allocated 0xc02070a0, size 32
[    0.378000] mm_malloc: Allocated 0xc0207370, size 48
[    0.379000] mm_malloc: Allocated 0xc02073a0, size 48
[    0.379000] mm_malloc: Allocated 0xc02073d0, size 32
[    0.379000] mm_malloc: Allocated 0xc02073f0, size 32
[    0.380000] mm_malloc: Allocated 0xc0207410, size 112
[    0.380000] mm_malloc: Allocated 0xc0207480, size 80
[    0.381000] mm_malloc: Allocated 0xc02074d0, size 48
[    0.381000] mm_free: Freeing 0xc0207410
[    0.382000] mm_malloc: Allocated 0xc0207410, size 112
[    0.382000] mm_malloc: Allocated 0xc0207500, size 80
[    0.383000] mm_malloc: Allocated 0xc0207550, size 48
[    0.383000] mm_free: Freeing 0xc0207410
[    0.384000] mm_malloc: Allocated 0xc0207410, size 32
[    0.384000] mm_malloc: Allocated 0xc0207590, size 112
[    0.385000] mm_malloc: Allocated 0xc0207430, size 80
[    0.385000] mm_free: Freeing 0xc0207550
[    0.385000] mm_malloc: Allocated 0xc0207600, size 128
[    0.386000] mm_free: Freeing 0xc0207590
[    0.386000] mm_malloc: Allocated 0xc0207550, size 112
[    0.387000] mm_free: Freeing 0xc0207430
[    0.387000] mm_malloc: Allocated 0xc0207980, size 160
[    0.388000] mm_free: Freeing 0xc0207600
[    0.388000] mm_malloc: Allocated 0xc02075c0, size 112
[    0.388000] mm_malloc: Allocated 0xc0207430, size 80
[    0.389000] mm_malloc: Allocated 0xc0207630, size 48
[    0.389000] mm_malloc: Allocated 0xc0207660, size 48
[    0.390000] mm_free: Freeing 0xc02075c0
[    0.390000] mm_malloc: Allocated 0xc0207a20, size 208
[    0.391000] mm_free: Freeing 0xc0207980
[    0.391000] mm_malloc: Allocated 0xc0207690, size 80
[    0.391000] mm_malloc: Allocated 0xc02075f0, size 48
[    0.392000] mm_malloc: Allocated 0xc0207980, size 112
[    0.393000] mm_malloc: Allocated 0xc0207af0, size 112
[    0.393000] mm_free: Freeing 0xc0207980
[    0.394000] mm_malloc: Allocated 0xc0207980, size 80
[    0.394000] mm_free: Freeing 0xc02075f0
[    0.395000] mm_malloc: Allocated 0xc0207b60, size 128
[    0.395000] mm_free: Freeing 0xc0207af0
[    0.396000] mm_malloc: Allocated 0xc0207be0, size 160
[    0.396000] mm_free: Freeing 0xc0207b60
[    0.398000] mm_malloc: Allocated 0xc0207af0, size 208
[    0.398000] mm_free: Freeing 0xc0207be0
[    0.398000] mm_malloc: Allocated 0xc0207bc0, size 224
[    0.399000] mm_free: Freeing 0xc0207980
[    0.399000] mm_malloc: Allocated 0xc0207ca0, size 240
[    0.399000] mm_free: Freeing 0xc0207af0
[    0.400000] mm_malloc: Allocated 0xc0207d90, size 352
[    0.400000] mm_free: Freeing 0xc0207ca0
[    0.401000] mm_malloc: Allocated 0xc0207af0, size 112
[    0.401000] mm_malloc: Allocated 0xc0207980, size 80
[    0.402000] mm_malloc: Allocated 0xc02075f0, size 48
[    0.402000] mm_malloc: Allocated 0xc02079d0, size 48
[    0.403000] mm_malloc: Allocated 0xc0207ca0, size 48
[    0.403000] mm_malloc: Allocated 0xc0207ef0, size 320
[    0.404000] mm_free: Freeing 0xc0206e60
[    0.404000] mm_malloc: Allocated 0xc0208030, size 352
[    0.404000] mm_free: Freeing 0xc0206f40
[    0.405000] mm_malloc: Allocated 0xc0207a00, size 32
[    0.405000] mm_malloc: Allocated 0xc0207cd0, size 48
[    0.406000] mm_malloc: Allocated 0xc0207d00, size 48
[    0.406000] mm_malloc: Allocated 0xc0207d30, size 48
[    0.407000] mm_malloc: Allocated 0xc0207d60, size 48
[    0.407000] mm_malloc: Allocated 0xc0206e60, size 48
[    0.408000] mm_malloc: Allocated 0xc0208190, size 464
[    0.408000] mm_free: Freeing 0xc0207ef0
[    0.408000] mm_malloc: Allocated 0xc0208360, size 432
[    0.408000] mm_free: Freeing 0xc0208030
[    0.409000] mm_malloc: Allocated 0xc0206e90, size 32
[    0.410000] mm_malloc: Allocated 0xc0206eb0, size 48
[    0.410000] mm_malloc: Allocated 0xc0206ee0, size 48
[    0.414000] mm_malloc: Allocated 0xc0206f10, size 32
[    0.415000] mm_malloc: Allocated 0xc0206f30, size 112
[    0.416000] mm_malloc: Allocated 0xc0206fa0, size 80
[    0.416000] mm_malloc: Allocated 0xc0206ff0, size 48
[    0.417000] mm_malloc: Allocated 0xc0207ef0, size 48
[    0.418000] mm_malloc: Allocated 0xc0207f20, size 32
[    0.418000] mm_malloc: Allocated 0xc0207f40, size 48
[    0.419000] mm_malloc: Allocated 0xc0207f70, size 112
[    0.420000] mm_free: Freeing 0xc0206f30
[    0.420000] mm_malloc: Allocated 0xc0206f30, size 80
[    0.421000] mm_free: Freeing 0xc0206ff0
[    0.421000] mm_malloc: Allocated 0xc0207fe0, size 128
[    0.422000] mm_free: Freeing 0xc0207f70
[    0.422000] mm_malloc: Allocated 0xc0208060, size 160
[    0.423000] mm_free: Freeing 0xc0207fe0
[    0.423000] mm_malloc: Allocated 0xc0208510, size 528
[    0.424000] mm_free: Freeing 0xc02055c0
[    0.424000] mm_malloc: Allocated 0xc0208100, size 112
[    0.425000] mm_malloc: Allocated 0xc0207f70, size 80
[    0.426000] mm_malloc: Allocated 0xc0206ff0, size 48
[    0.426000] mm_free: Freeing 0xc0208100
[    0.427000] mm_malloc: Allocated 0xc0207fc0, size 160
[    0.428000] mm_free: Freeing 0xc0206f30
[    0.428000] mm_malloc: Allocated 0xc02055c0, size 208
[    0.429000] mm_free: Freeing 0xc0208060
[    0.429000] mm_malloc: Allocated 0xc0206f30, size 112
[    0.430000] mm_malloc: Allocated 0xc0208060, size 80
[    0.431000] mm_malloc: Allocated 0xc0205690, size 48
[    0.431000] mm_free: Freeing 0xc0206f30
[    0.432000] mm_malloc: Allocated 0xc0206f30, size 112
[    0.433000] mm_malloc: Allocated 0xc02080b0, size 80
[    0.433000] mm_free: Freeing 0xc0206ff0
[    0.434000] mm_malloc: Allocated 0xc0208100, size 128
[    0.434000] mm_free: Freeing 0xc0206f30
[    0.435000] mm_malloc: Allocated 0xc0206f30, size 112
[    0.435000] mm_malloc: Allocated 0xc0208720, size 80
[    0.435000] mm_malloc: Allocated 0xc0206ff0, size 48
[    0.436000] mm_free: Freeing 0xc0206f30
[    0.437000] mm_malloc: Allocated 0xc0206f30, size 112
[    0.437000] mm_free: Freeing 0xc02080b0
[    0.438000] mm_malloc: Allocated 0xc0208770, size 160
[    0.438000] mm_free: Freeing 0xc0208100
[    0.439000] mm_malloc: Allocated 0xc02080b0, size 160
[    0.439000] mm_free: Freeing 0xc0206f30
[    0.440000] mm_malloc: Allocated 0xc0208810, size 208
[    0.440000] mm_free: Freeing 0xc0208770
[    0.441000] mm_malloc: Allocated 0xc0208150, size 48
[    0.441000] mm_malloc: Allocated 0xc0206f30, size 48
[    0.442000] mm_malloc: Allocated 0xc0206f60, size 48
[    0.442000] mm_malloc: Allocated 0xc02088e0, size 224
[    0.443000] mm_free: Freeing 0xc02080b0
[    0.443000] mm_malloc: Allocated 0xc02089c0, size 240
[    0.443000] mm_free: Freeing 0xc0208810
[    0.444000] mm_malloc: Allocated 0xc02080b0, size 48
[    0.445000] mm_malloc: Allocated 0xc02080e0, size 48
[    0.445000] mm_malloc: Allocated 0xc0208110, size 48
[    0.446000] mm_malloc: Allocated 0xc0208ab0, size 352
[    0.446000] mm_free: Freeing 0xc02089c0
[    0.446000] mm_malloc: Allocated 0xc02089c0, size 32
[    0.447000] mm_malloc: Allocated 0xc02089e0, size 48
[    0.447000] mm_malloc: Allocated 0xc0208a10, size 48
[    0.447000] mm_malloc: Allocated 0xc0208a40, size 112
[    0.448000] mm_malloc: Allocated 0xc0208770, size 80
[    0.448000] mm_malloc: Allocated 0xc02087c0, size 48
[    0.449000] mm_malloc: Allocated 0xc02087f0, size 112
[    0.449000] mm_malloc: Allocated 0xc0208c10, size 80
[    0.450000] mm_malloc: Allocated 0xc0208c60, size 48
[    0.450000] mm_free: Freeing 0xc02087f0
[    0.451000] mm_malloc: Allocated 0xc0208800, size 112
[    0.451000] mm_free: Freeing 0xc0208a40
[    0.452000] mm_malloc: Allocated 0xc0208a40, size 112
[    0.452000] mm_malloc: Allocated 0xc0208ca0, size 80
[    0.453000] mm_malloc: Allocated 0xc0208cf0, size 48
[    0.453000] mm_malloc: Allocated 0xc0208d20, size 112
[    0.453000] mm_malloc: Allocated 0xc0208d90, size 80
[    0.454000] mm_malloc: Allocated 0xc0208de0, size 48
[    0.454000] mm_free: Freeing 0xc0208d20
[    0.455000] mm_malloc: Allocated 0xc0208d20, size 48
[    0.455000] mm_malloc: Allocated 0xc0208e20, size 112
[    0.456000] mm_malloc: Allocated 0xc0208e90, size 80
[    0.456000] mm_free: Freeing 0xc0208de0
[    0.457000] mm_malloc: Allocated 0xc0208ee0, size 128
[    0.458000] mm_free: Freeing 0xc0208e20
[    0.458000] mm_malloc: Allocated 0xc0208d50, size 48
[    0.458000] mm_malloc: Allocated 0xc0208f60, size 160
[    0.459000] mm_free: Freeing 0xc0208ee0
[    0.459000] mm_malloc: Allocated 0xc0208ee0, size 64
[    0.459000] mm_free: Freeing 0xc0208cf0
[    0.460000] mm_malloc: Allocated 0xc0208de0, size 112
[    0.460000] mm_free: Freeing 0xc0208a40
[    0.460000] mm_malloc: Allocated 0xc0208cf0, size 48
[    0.461000] mm_malloc: Allocated 0xc0209000, size 128
[    0.461000] mm_free: Freeing 0xc0208de0
[    0.462000] mm_malloc: Allocated 0xc0208f30, size 32
[    0.463000] mm_malloc: Allocated 0xc0209080, size 3808
[    0.463000] mm_free: Freeing 0xc0203380
[    0.464000] mm_malloc: Allocated 0xc0208a40, size 112
[    0.464000] mm_free: Freeing 0xc0208ee0
[    0.465000] mm_malloc: Allocated 0xc0203380, size 160
[    0.465000] mm_free: Freeing 0xc0209000
[    0.466000] mm_malloc: Allocated 0xc0208ee0, size 48
[    0.466000] mm_malloc: Allocated 0xc0203420, size 160
[    0.467000] mm_free: Freeing 0xc0208a40
[    0.467000] mm_malloc: Allocated 0xc02034c0, size 208
[    0.468000] mm_free: Freeing 0xc0203380
[    0.468000] mm_malloc: Allocated 0xc0208a40, size 48
[    0.468000] mm_malloc: Allocated 0xc0208a70, size 48
[    0.469000] mm_malloc: Allocated 0xc0203590, size 240
[    0.469000] mm_free: Freeing 0xc02034c0
[    0.470000] mm_malloc: Allocated 0xc0203380, size 48
[    0.471000] mm_malloc: Allocated 0xc02033b0, size 48
[    0.471000] mm_malloc: Allocated 0xc0203680, size 352
[    0.472000] mm_free: Freeing 0xc0203590
[    0.472000] mm_malloc: Allocated 0xc0208f10, size 32
[    0.473000] mm_malloc: Allocated 0xc0209000, size 48
[    0.473000] mm_malloc: Allocated 0xc0209030, size 32
[    0.474000] mm_malloc: Allocated 0xc0209050, size 48
[    0.474000] mm_malloc: Allocated 0xc0208de0, size 32
[    0.475000] mm_malloc: Allocated 0xc02037e0, size 432
[    0.475000] mm_free: Freeing 0xc0203680
[    0.476000] mm_malloc: Allocated 0xc0208e00, size 32
[    0.476000] mm_malloc: Allocated 0xc0208e20, size 32
[    0.477000] mm_malloc: Allocated 0xc0208e40, size 48
[    0.477000] mm_malloc: Allocated 0xc02035b0, size 32
[    0.479000] mm_malloc: Allocated 0xc02035d0, size 48
[    0.480000] mm_malloc: Allocated 0xc0203600, size 32
[    0.480000] mm_malloc: Allocated 0xc0203620, size 32
[    0.481000] mm_malloc: Allocated 0xc0203640, size 48
[    0.481000] mm_malloc: Allocated 0xc0203670, size 112
[    0.482000] mm_malloc: Allocated 0xc02036e0, size 80
[    0.482000] mm_malloc: Allocated 0xc0203730, size 48
[    0.483000] mm_free: Freeing 0xc0203670
[    0.484000] mm_malloc: Allocated 0xc0203990, size 688
[    0.484000] mm_free: Freeing 0xc02033e0
[    0.485000] mm_malloc: Allocated 0xc0209f60, size 672
[    0.485000] mm_free: Freeing 0xc02037e0
[    0.486000] mm_malloc: Allocated 0xc0203670, size 48
[    0.486000] mm_malloc: Allocated 0xc02036a0, size 48
[    0.486000] mm_malloc: Allocated 0xc0203c40, size 112
[    0.487000] mm_malloc: Allocated 0xc0203cb0, size 80
[    0.487000] mm_malloc: Allocated 0xc0203d00, size 48
[    0.488000] mm_free: Freeing 0xc0203c40
[    0.488000] mm_malloc: Allocated 0xc0203d30, size 32
[    0.488000] mm_malloc: Allocated 0xc0203c40, size 48
[    0.489000] mm_malloc: Allocated 0xc0203c70, size 48
[    0.489000] mm_malloc: Allocated 0xc02033e0, size 48
[    0.490000] mm_malloc: Allocated 0xc0203410, size 48
[    0.490000] mm_malloc: Allocated 0xc0203440, size 48
[    0.492000] mm_malloc: Allocated 0xc0203d50, size 32
[    0.492000] mm_malloc: Allocated 0xc0203470, size 32
[    0.493000] mm_malloc: Allocated 0xc0203490, size 32
[    0.493000] mm_malloc: Allocated 0xc020a200, size 832
[    0.494000] mm_free: Freeing 0xc0209f60
[    0.494000] mm_malloc: Allocated 0xc0203760, size 32
[    0.494000] mm_malloc: Allocated 0xc0203780, size 32
[    0.495000] mm_malloc: Allocated 0xc02037a0, size 48
[    0.495000] mm_malloc: Allocated 0xc02037d0, size 48
[    0.496000] mm_malloc: Allocated 0xc0203800, size 32
[    0.496000] mm_malloc: Allocated 0xc0203820, size 32
[    0.496000] mm_malloc: Allocated 0xc02034b0, size 32
[    0.497000] mm_malloc: Allocated 0xc02034d0, size 32
[    0.497000] mm_malloc: Allocated 0xc02034f0, size 32
[    0.498000] mm_malloc: Allocated 0xc0203510, size 32
[    0.498000] mm_malloc: Allocated 0xc0203530, size 112
[    0.499000] mm_malloc: Allocated 0xc0209f60, size 80
[    0.499000] mm_malloc: Allocated 0xc0209fb0, size 48
[    0.500000] mm_free: Freeing 0xc0203530
[    0.501000] mm_malloc: Allocated 0xc020a540, size 688
[    0.501000] mm_free: Freeing 0xc0208190
[    0.502000] mm_malloc: Allocated 0xc020a7f0, size 672
[    0.502000] mm_free: Freeing 0xc0208360
[    0.503000] mm_malloc: Allocated 0xc0203530, size 32
[    0.503000] mm_malloc: Allocated 0xc0209fe0, size 112
[    0.504000] mm_malloc: Allocated 0xc0203550, size 80
[    0.504000] mm_malloc: Allocated 0xc020a050, size 48
[    0.504000] mm_malloc: Allocated 0xc020a090, size 112
[    0.505000] mm_free: Freeing 0xc0209fe0
[    0.506000] mm_malloc: Allocated 0xc020a100, size 128
[    0.506000] mm_free: Freeing 0xc020a090
[    0.506000] mm_malloc: Allocated 0xc0209fe0, size 48
[    0.507000] mm_malloc: Allocated 0xc020a090, size 112
[    0.508000] mm_malloc: Allocated 0xc020a180, size 80
[    0.508000] mm_malloc: Allocated 0xc020a1d0, size 48
[    0.509000] mm_malloc: Allocated 0xc020a010, size 48
[    0.509000] mm_free: Freeing 0xc020a090
[    0.509000] mm_malloc: Allocated 0xc0208190, size 160
[    0.510000] mm_free: Freeing 0xc020a100
[    0.511000] mm_malloc: Allocated 0xc020a0b0, size 112
[    0.511000] mm_malloc: Allocated 0xc020a120, size 80
[    0.512000] mm_malloc: Allocated 0xc0208230, size 48
[    0.512000] mm_free: Freeing 0xc020a0b0
[    0.513000] mm_malloc: Allocated 0xc020a0b0, size 112
[    0.513000] mm_malloc: Allocated 0xc0208280, size 128
[    0.514000] mm_free: Freeing 0xc020a0b0
[    0.514000] mm_malloc: Allocated 0xc020a0b0, size 32
[    0.515000] mm_malloc: Allocated 0xc0208300, size 112
[    0.515000] mm_free: Freeing 0xc0208230
